indicator_id,dimension,category,parent_row_sha256
VS_OtraPersona_12M,Departamento,Callao,bd7eac25ae80bde3da45f793c591e1ee844b3e381ab4ba7b3d1a090bb438e92d
VS_OtraPersona_12M,Departamento,Cusco,31a2828a2a3c008f2bcd0d2e4048b9a363675e7caf2a926b100e7265e2be9ed1
VS_OtraPersona_12M,Departamento,Huancavelica,58ac18dc87e29a7ad62eddd30612f9790d5beb0e448fbefea07b3ca329f78ab4
VS_OtraPersona_12M,Departamento,Huánuco,956e8cfbb6df44f21104beadb076152d1f0deecf6bb4320c4673fdc72836aa94
VS_OtraPersona_12M,Departamento,Ica,740041588ca7999f15427a289733e83f914039baddcbc61f7735e02daa1ea651
VS_OtraPersona_12M,Departamento,Junín,5de1dc870b7aa5003be0b0cfd7bbc63ad8f65dfa8039bc1547fdacb606584937
VS_OtraPersona_12M,Departamento,La Libertad,3addaf86694a75e2539f726249361327c28b787f66f9ea9e74338dbe92bc47a5
VS_OtraPersona_12M,Departamento,Lambayeque,4ca29b26c1f31de0b1ce7cca74cc2befa5f6574206f1cca1a1f95087b2c841ea
VS_OtraPersona_12M,Departamento,Lima Metropolitana,0739c42a01dbdea085386f008398b8cd0c071ca2ea69ffe9d944d8f7d8b366be
VS_OtraPersona_12M,Departamento,Loreto,391ecd84c30fd42f7a98c1bb9a4b69420d3a5abdacc55aa3102e2f68ff2fe7d8
VS_OtraPersona_12M,Departamento,Madre de Dios,e727292ae083a2f7c5793f28ed7d294c832e61f5246d975a34ee7ffa56f7e544
VS_OtraPersona_12M,Departamento,Moquegua,cf2f26134e62b0f5e57fa74e7c7e2282ab798d7085044430672d1369e041f8fb
VS_OtraPersona_12M,Departamento,Pasco,aa0e7b2f017b142eb670598020570493729aaf4a0de0cb9dccfd48c29ca02a5e
VS_OtraPersona_12M,Departamento,Piura,1d316e8aab09e19e4f71184c3b6f5c864f8bbf69bff63ae2c9a16055c17a4254
VS_OtraPersona_12M,Departamento,Puno,0466d53c1b76cfb06948e7d42a75aa07663f5ef3e0e448f0ac82e42649540f2f
VS_OtraPersona_12M,Departamento,San Martín,a31f5913e29a0f58f6c614f2c810b4291acd68b64a3230df7614a0cccbf0f9c1
VS_OtraPersona_12M,Departamento,Tacna,5cf75de54fb4c0d4a4108c52e4119165b1828f805c07506adae8a78080af6c9d
VS_OtraPersona_12M,Departamento,Áncash,d39784989b93efa4266181de54590c058be0c204def04df06063753e22fafdb8
VS_OtraPersona_12M,Discapacidad,0,537f3fa12e011cd237d7ea9a8457564369e1efba63a2a9a5aea6643e54d8dd20
VS_OtraPersona_12M,Discapacidad,1,3fb1a801fd963311e9ca71e91390b30f6189cb708e11ca3f911b89ad940e5507
VS_OtraPersona_12M,Etnicidad,1,882ec70c57be32c778b3de18d5d3a8ba7db586cd963e414ae3deefb312ff30e7
VS_OtraPersona_12M,Etnicidad,3,5812355f15abd9a6b0ed8255719d0022a1656115cee1d0870a39b5143362bc59
VS_OtraPersona_12M,Etnicidad,5,a259a77639002b1f9ea8ae53921fa2fa156f6f6a702294a12cd7dc4fb89535de
VS_OtraPersona_12M,Etnicidad,6,686115e2b73d8441a5673530051486a874c62ed584ffdd88af3ab806b1ea6b20
VS_OtraPersona_12M,Etnicidad,9,3072b8ae1da46c79e4111d5faaf66f36848fd04d7250e5873a27c926e3d2485d
VS_OtraPersona_12M,Idioma del hogar,1,d85918e6996e884fbed17478525b6c7e99bd54737f0637484bead13b8d14c7fd
VS_OtraPersona_12M,Idioma del hogar,3,5adaf16c38de636dc1c001a810125c602b24b0089aa8623fe05eeb40cab3fe0d
VS_OtraPersona_12M,Idioma del hogar,4,54cfe606ad097cb676b148b3540fb1f7766cf4083ac3c85c53cb7a67f25842bf
VS_OtraPersona_12M,Nacional,Total,e21b35031fca4a4b6cf94a7104008e716654cae6d1f639e81751ae16b33c1afc
VS_OtraPersona_12M,Sexo,1,2659771e5806940ee007c384307f9e7c151ef38478736016d3ce21823e5f4ebc
VS_OtraPersona_12M,Sexo,2,4d14ed3e6f945cc6dbf06bb12f73b48c87b4b7ab1a38b6ce3d0788bb6f8342ad
VS_OtraPersona_12M,Tipo de hogar,1,73de9a31e5aeafec2bb7a0b6d65c602570cbc073608b97cec0dea5564b569862
VS_OtraPersona_12M,Tipo de hogar,2,eca2357417fe6ac7ec20fd8c35f81077f19a173d7197617d60cb2fbd7cbfcd74
VS_OtraPersona_12M,Tipo de hogar,3,b42b13e699de9cbd39724b82f01a8a58bcc86c40c3aae4af6f88f62a61a871d3
VS_OtraPersona_12M,Área,1,44a6e4fa285a0fba0ce46bfe9068538dde021818ac5a821a672f7809555d22ed
VS_OtraPersona_12M,Área,2,3aaf8ffc5a9b0a92e376c70f554061c39da76613a8e1f03640f4bc8f93b3cf18
VS_OtraPersona_12M,Área × sexo,Rural Hombre,56fdc09c517a0656da0cc5c91824ec2b2569b6dd7c7496f263a0c72568bee1d5
VS_OtraPersona_12M,Área × sexo,Rural Mujer,eaca30ddedc79ddbfe721a26cc1f066046fc8ad413350768d1623b10a21e3390
VS_OtraPersona_12M,Área × sexo,Urbano Hombre,80b1f16774b62e383ba89693b504e9b37a3c65181b6f12b7c3d442e07b90e1fa
VS_OtraPersona_12M,Área × sexo,Urbano Mujer,8f8d2074ce5120974d5f9c5e0de23379839b64f6ade1ce2a5929e0cb3335d7c6
VS_OtraPersona_VIDA,Departamento,Amazonas,520a83e1e748fe2667358bad3db8ded4ad691d2e296eb245b25187dc0db9a0a4
VS_OtraPersona_VIDA,Departamento,Apurímac,49f32fd7839e70900ddfe8f9886e2716e2f356a1d55b0a86e7a525cf037d55f6
VS_OtraPersona_VIDA,Departamento,Arequipa,f7ca09ba2f9c14a659dd93a6c22d370d3b1d33df53a0229b2278af5c7a66cea9
VS_OtraPersona_VIDA,Departamento,Ayacucho,24e5d961ccd0530a3b8323bee780137d94316b055f34d150c19f5ba377752062
VS_OtraPersona_VIDA,Departamento,Cajamarca,1da53861a8f5f4c9449ef2338094b319ed98ed4eba3ee15418610b305bb6f125
VS_OtraPersona_VIDA,Departamento,Callao,e51dbf61fcb707760b9261ee5b4a9ae9566afc8d14235f408d582ee2d7157049
VS_OtraPersona_VIDA,Departamento,Cusco,5bb1a08cb6469e0b38504a8c465615e95753297936a52d298ba7d4570d69e1ac
VS_OtraPersona_VIDA,Departamento,Huancavelica,89bdb882b3bd7f269f6fd851db5435a675689c6672aa84cfeb14a94ad2a4214f
VS_OtraPersona_VIDA,Departamento,Huánuco,c4d08d4cbaf7805427778e93638e9427f8635302e2d2ac079bec25d04827eb1b
VS_OtraPersona_VIDA,Departamento,Ica,34d311a1728a35fa0576d12bef4a64f54684554dcba0fba57bed0e889b200a45
VS_OtraPersona_VIDA,Departamento,Junín,6714b4c456a9f7cf1aca0ed483fbda0d928532605f493ff93ae25096fe2450f2
VS_OtraPersona_VIDA,Departamento,La Libertad,156feac9d57fd4ae03ed48eecd60349e75b488b5d397cd5af814350b24a9c509
VS_OtraPersona_VIDA,Departamento,Lambayeque,c3962921dc06694d83d720b9f11e74364cc895fb6a16f3e516c483e96c27b350
VS_OtraPersona_VIDA,Departamento,Lima Metropolitana,9a87493a88db7423030e90c31e87f3cf7b9475d673ec9410bbc1a39745c46c38
VS_OtraPersona_VIDA,Departamento,Loreto,9c1492eb9c9c6b6aa025169ee86eb5ab2d4c8784d54e8761afce769e89294022
VS_OtraPersona_VIDA,Departamento,Madre de Dios,43b442e46b2adeef8ce63089c33d290941b4ed2bdb36fdccc8cad48994817110
VS_OtraPersona_VIDA,Departamento,Moquegua,129667d83ed862d830f1b264e8a4f135f32ab5f865b827941d749092f77c9932
VS_OtraPersona_VIDA,Departamento,Pasco,cb1bb0b00b790afe818f09d800d138c3616e4a8a0dfdb8de8d0273658415eb5e
VS_OtraPersona_VIDA,Departamento,Piura,70fd3779fe8d5d1d4d22d86f9bb341b1acea624a533c94491c7e0cf2da501032
VS_OtraPersona_VIDA,Departamento,Puno,b62d1fbada9aaef4ac93f08f634817a4e6f30cbae2e3a5672b62dacb9bcbd96d
VS_OtraPersona_VIDA,Departamento,San Martín,992cee21c68817fa9a52f0ecf3177e4b269263429cdef5679d9d8809c881fb15
VS_OtraPersona_VIDA,Departamento,Tacna,8399140df85465af64fd4102549db9ae3468e8e6ce1c0431e75a9051e72858c9
VS_OtraPersona_VIDA,Departamento,Áncash,14b406b9943b4ca56d03e6da44f9b540937fe4f2e3048a0a18c69cf753deb101
VS_OtraPersona_VIDA,Discapacidad,0,0fc19632f2a640102b85d90409025c1e5039dc5537a5d4e2ebdf1824c0f7e261
VS_OtraPersona_VIDA,Discapacidad,1,702c81a81de8bf6c542206e607272a6cc5d014d1f5db2d278374913e94e96e08
VS_OtraPersona_VIDA,Etnicidad,1,f1f45a7ae6354087a5b086bd762f44b5a2fdc945894e50e6432b9668d734472b
VS_OtraPersona_VIDA,Etnicidad,3,1ee9017633782b3ec4912cd0a0cfd9080511ebc56b3136fd6546f66ae8a495db
VS_OtraPersona_VIDA,Etnicidad,5,e144ca7722e6d382c51b6bdc0df6b0907c3f58a0fd5a09854a56ebf743144f64
VS_OtraPersona_VIDA,Etnicidad,6,ceceb67ca8cfdf3608f394924598ce2b0137f472e59f17e79390bb20002ae62a
VS_OtraPersona_VIDA,Etnicidad,9,a56e4d1e59f6267899235472181fa322fbc0fb5afecd67ba57b29b9e15c6a7f3
VS_OtraPersona_VIDA,Idioma del hogar,1,520f490bad6a7e7666b231c8654799650652a5198d6a46b5132a71ed3ebf3f11
VS_OtraPersona_VIDA,Idioma del hogar,3,86a27458d6d30db833952e597726ecfc060acfa58746a7a17b2bbfe2595f2c15
VS_OtraPersona_VIDA,Idioma del hogar,4,3d31cb1b4131bfc3c1ad8d777ac03a5b2f773a45c9ca4e6d55dad418d927ca5c
VS_OtraPersona_VIDA,Nacional,Total,c964a06eb60245fd5a25ba288827def08643874463297d6ae6daec1c27a8c635
VS_OtraPersona_VIDA,Sexo,1,3dd9b47a15e97ba484ffa8c879f71b5f580fb1c18e616f919174ac9294e90e7f
VS_OtraPersona_VIDA,Sexo,2,7a442e35a081ef8de253b6f3c819dbb3127888cce70216e92ce870de03b74d64
VS_OtraPersona_VIDA,Tipo de hogar,1,09d63eb94b8a0660dedb5c500092b31a6ca9f5f5be862364de653e42c8def14b
VS_OtraPersona_VIDA,Tipo de hogar,2,1f81e9e6b0b0309eb3a4ad0bd49ffbe877804e5e68a37fd3f7c90019254623a4
VS_OtraPersona_VIDA,Tipo de hogar,3,820d1ee8c5a9e746eb14c6afeb21283979628abe99d467d936dbb900c8beb6bb
VS_OtraPersona_VIDA,Área,1,fc7588ac0ae287bc52b8b4b1fd1a943192a19208a8654e0cc82b0941e9626029
VS_OtraPersona_VIDA,Área,2,5a0677df2446104805fb88e2ab0ddb71593c46c4abe4f50546fa8e918ec6f168
VS_OtraPersona_VIDA,Área × sexo,Rural Hombre,6a65867f48f720e3eafe841514feebd026ebfc41bf2b39c3fe37441377b6f2f2
VS_OtraPersona_VIDA,Área × sexo,Rural Mujer,f96e2df6c4173262ce39da112bbac156699695768b4eeaf2908613c2ba018417
VS_OtraPersona_VIDA,Área × sexo,Urbano Hombre,759d41aa04eb5089a7da2382dcbe477a512cc685f3eddfa5b6a4f7359b7aa962
VS_OtraPersona_VIDA,Área × sexo,Urbano Mujer,288709c1fcaad25fd5bd28484d0bb3aec9ad2ea29e58f051651da9122d04b1a3
VS_VIDA,Departamento,Amazonas,d396fb24361401d445ea4271e1db7d2aca878dec7f46de6a3e327669c7a4c68f
VS_VIDA,Departamento,Apurímac,2e2770a647a0d7ff7c2d4def6e4499f2e794e6a14fbfced4f534d94cb64474d3
VS_VIDA,Departamento,Arequipa,457b05792c4b61b2b9b5e6f926929ff00849a1c394b18aaabc22279312d1947f
VS_VIDA,Departamento,Ayacucho,ac3697ae24307ee7ef21e804f2df7f2f7e39f097b63cfb322613e06e5c95779d
VS_VIDA,Departamento,Cajamarca,1d8f3341e782d46cf179d09b96399482b74cac415fcff292997f6bf7a3ec8a40
VS_VIDA,Departamento,Callao,3d154f1114278003839625fc7d574a8ff432fa8a6a387447fe9e2d4b4bfeb644
VS_VIDA,Departamento,Cusco,93598ada6cacc26e736f771874ab66e74016182f63241700b98882c261154627
VS_VIDA,Departamento,Huancavelica,af1ea401e72676fcefe6a011e260aab1397ea472e4092651bd68632d32d086c8
VS_VIDA,Departamento,Huánuco,d1a9def8c1db9373f60f970fda3a7b22d64aaf5ea013df67b89c6c7b6017286e
VS_VIDA,Departamento,Ica,c6a2ab8c98500ed7f977d848669a1a0af6bbb3afcec1615398d5084c5dcb3622
VS_VIDA,Departamento,Junín,09e81de8250b536fa89435326fd91196112bc12c3f3a66eaaa6b7b398ec688a3
VS_VIDA,Departamento,La Libertad,5b76eca1851bb9dd6bfe1e2b9b8bc93b9657ac1472373ca5250e0b43f2ebcec4
VS_VIDA,Departamento,Lambayeque,9b39566ecc2e5d760d09214114cc36e30cf1b88839517636f81a75fab0883ddf
VS_VIDA,Departamento,Lima Metropolitana,b2de661873a2016d3e9f853f41d7f34683ac5c943b28943609a72a5f9cc4aece
VS_VIDA,Departamento,Loreto,62c1cd3fe0b21c5266b4d2e1942fee0e2b26b6db23b3a4a46bd625f14158ed00
VS_VIDA,Departamento,Madre de Dios,59ce677837a158b099b4ff6dde373e507a9ba0b440b7ec10f9383d043bf85131
VS_VIDA,Departamento,Moquegua,8586c6c7ae4dae01a14fc3d6c930e52ef629f50a906969ef9142aa624a67a921
VS_VIDA,Departamento,Pasco,f1b5d0eabf3369a5020e83421b5ae7f719f7475fb78aaa8259180a4b902d744b
VS_VIDA,Departamento,Piura,e8a467f474031fc04dcbcea357af06b4edf75e9980321a8b32de0a2441c257f0
VS_VIDA,Departamento,Puno,388545c28d6ba7fe4c0ec64ee23c693fba56761972d114424913011675f554c0
VS_VIDA,Departamento,Región Lima,df11a8a5086ee47dab717e7fbfe9b50d6062db0bb2a0e7977c322520a205ec65
VS_VIDA,Departamento,San Martín,96fb75171faae32a0fd593f824d6a1d84d19a3d284f86396f3859f288fb30404
VS_VIDA,Departamento,Tacna,1525882895e8dfc8b09ef09fea84683969268333fe66d26b646d6fa267eaf88d
VS_VIDA,Departamento,Tumbes,fa4d40d72a05aefb9ebcdc982dd23e2f0448016b5c5829ec43ca3144fd402bba
VS_VIDA,Departamento,Ucayali,0daea2ca8953dd88ca6c9c73d971f4a1deedbe067d3164e93f5c2f8b64b53396
VS_VIDA,Departamento,Áncash,e5840652cb2e9d92a980ada63faa0ba1c6930b52ef3ee1b10211dacf60383a67
VS_VIDA,Discapacidad,0,854155e0e3a78d82653e291695eeaeca3717821a1bab81d812312995b40fec9a
VS_VIDA,Discapacidad,1,c62719687843c206d87415b2e8b85909c53b4f6dcd1fe5f28c5d4f75be929a3d
VS_VIDA,Etnicidad,1,a20337f65e13f0892327cce0f2e048c6ffc2a2ee48afccd7287acd0bb56b63f9
VS_VIDA,Etnicidad,3,27def9054570fd9f8d224d26eb03ed0382434fd66fe86aa514eb218fe9e8e976
VS_VIDA,Etnicidad,5,f6e4152b60dbebfb11bca99e96ccf4e2e2b910b2503a9568d4f27824c2fec8fa
VS_VIDA,Etnicidad,6,98c276a6836265459a60bb0ae2c8d0873a78fc9bc922aa0242fb2889ab293f93
VS_VIDA,Etnicidad,9,eeb4bfb7211f3e54bec5bc79b85e79067609cdb053d2a3cb767b8d7ecc1a1192
VS_VIDA,Idioma del hogar,1,2177036cf68619cdee379e847bc37db63a0e7f1c90af3e31d0ef1dd70bf207df
VS_VIDA,Idioma del hogar,3,d57b68c43863ebfe4ea77b93966059b0a101eb59338c83fe19bcd9583ad88da2
VS_VIDA,Idioma del hogar,4,2decbfbf3341921b14c668823a78a6232b293b0036e59b8eab812ab7840e2c06
VS_VIDA,Nacional,Total,f04d4fdef014d41171d86de62e9751217e75bf29bcea4853a7f523c610e75f54
VS_VIDA,Sexo,1,f290282945ec0cd7344d233800316c0114d105ca5cc4d12eb681deb41929b570
VS_VIDA,Sexo,2,b9255083ffdec63f05e3eaef9d4bdd63c9dc2e09be15e9741083cb8919c632b8
VS_VIDA,Tipo de hogar,1,fc570717eb8eed6c722907c6e63ef0db553eb1fdc1fd516f282a7bb788b93ae8
VS_VIDA,Tipo de hogar,2,d8de0a8b4d7973bfa3fa21077805750535c4643f2d8c80c10e1da0b4584fb428
VS_VIDA,Tipo de hogar,3,865e565d267919336b260cfe3495573f9c07150031f87dd8410df25392a348c6
VS_VIDA,Área,1,bbae01044051181cb81d9ed0ffed20c1c3ed859a3cf80b6f048ded12206fa401
VS_VIDA,Área,2,5e687345c3bd70c6088f1d0873f8926bfd635c52a379b1d8f77867afb10c152c
VS_VIDA,Área × sexo,Rural Hombre,7ae4d0dee58bd9c0742741f27107c2ec98d77b59fabde68dec5da6c430ca5314
VS_VIDA,Área × sexo,Rural Mujer,85106c422874dba474ad6085d65baf7c083c02e59c5a447a3ad75b74f30279a1
VS_VIDA,Área × sexo,Urbano Hombre,013248124f816f461f557c4fc9dc7837346751d4aa6ce1a1a967779857c37932
VS_VIDA,Área × sexo,Urbano Mujer,0c7bc09822c38271471a1dd278876453ae29551bd235d0f77b828b4b5826028c
apoyo_institucional_escuela,Nacional,Total,36460bffd72e0840ea48f7b812a0c148d8e0f4db61e82c42bd63131fad21cf45
apoyo_institucional_hogar,Nacional,Total,efd346d770e37f68612a51829d348d81ea5809bf4e9f896ea8de4c5cb12188db
apoyo_institucional_vs,Nacional,Total,77cd7a27f7e6ccdf2afcd70562e51b2f4ae136ae93b4f81b30b73e5242313019
ayuda_escuela_abuela,Nacional,Total,46609e4962ec96883d38700931c7300ac91cbf4cc377eadcfafd652a6ba86b91
ayuda_escuela_abuelo,Nacional,Total,66672680419686ee4c0cfcf1695727df5562af09a1e0b8da15fb0b4b4ac1cf48
ayuda_escuela_aviso_docente,Nacional,Total,005dbd0d8f2a00ebadf35cb66c5a328fdabf22beec5a76c789efb6da2c0acef7
ayuda_escuela_car,Nacional,Total,b29d98b5f0d367e385af83b83b802ff7b5b9b7d92a1785fa443c271b9c10824b
ayuda_escuela_consejo,Nacional,Total,c18103ac3ab5b2047de1adac67e1ac16a4f8fb946de5a3d2d5458c0de92dac9e
ayuda_escuela_consuelo,Nacional,Total,4c2b79a16e35278d7b2df887d11bdf744703c4271c86dfb2c4d9ec9050e9f17d
ayuda_escuela_escolar_adulto,Nacional,Total,e28aba299c52ed7df88a3e08c9c420f7be6b562b839abbe12b8bd3260136d4af
ayuda_escuela_familiar,Nacional,Total,b0b0ebec00765b59ef26b897b7468a541c83a350b16f92b1e986f814b42ec58c
ayuda_escuela_hablo_agresor,Nacional,Total,d25c53f144f557bef4af41749923b09b9acc39519cab1adf59cdf0c8588995a3
ayuda_escuela_hablo_director,Nacional,Total,d451be56da789880810e7edf1e222fafe97f2ad580ca6db5a111e48aaaf5aca2
ayuda_escuela_hablo_padres_agresor,Nacional,Total,90893760830ecc6d6d4c0287ccb2a6f19b199490694f8f97649a13f701a7f55c
ayuda_escuela_hermana,Nacional,Total,8dec5a7e535686906903b9a530e8b9c75e2eb59ddc2083841ef7f36df4b5d770
ayuda_escuela_hermano,Nacional,Total,a1405d7d4c7a07cce7235ba5bc7d66df4aa389ccd51b7db98aa41e2d5b47eda5
ayuda_escuela_llamo_atencion,Nacional,Total,894e32657e9ac994b65bbf33472ae3de2e5385239315383e76c3f813916cc365
ayuda_escuela_madrastra,Nacional,Total,7b1fbb2bfacd96997d4396fee66ac491d23e358c3dd9e40322d7f64ab38d958c
ayuda_escuela_madre,Nacional,Total,66562358596537eb882ed27fff8708cfc306abc2c4fedeac095f499707542b0f
ayuda_escuela_otro,Nacional,Total,791b62229ab8a92602049c4de5d0f04d3caf00d52461e23d67b705d9ee2ac66e
ayuda_escuela_otro_pariente,Nacional,Total,1b04693a4d9d734601a613c3fbb05e2f64b52d45eb516c3485a4bef41438348d
ayuda_escuela_otro_tipo,Nacional,Total,8588876ee8ada7ca2fde86578c24a8298fe88cc14c7f317193602220b5c65610
ayuda_escuela_padrastro,Nacional,Total,754c057e82ee83fee514e3e670daf55acce0c98cbfbb718eb6204f95328bff25
ayuda_escuela_padre,Nacional,Total,02115adfcedec3b4357f96f105be05a25d1e0ca68fa1f3c54a9d58a8deccf441
ayuda_escuela_pares_amigos,Nacional,Total,ed94e752997c3b16e9d04b6a76b111b329c0698b5ae151e7215c6eab9d845e42
ayuda_escuela_tia,Nacional,Total,7443d213c4b3894be7601066a9c874fe4b09d15d755c38a7c2fea655adab9e8a
ayuda_escuela_tio,Nacional,Total,6337556393331931850ad18c8122c6c3f6e6f0f71f759fea7bc6723180aebe0d
ayuda_hogar_abuela,Nacional,Total,6a6b922fbfe35c4168e4e0606f402553badc134f3dce6eb57e7fc19ca6ec3d34
ayuda_hogar_abuelo,Nacional,Total,08ac74839456c0795be9c13f7012e25a27c2dab604d68379085a6aaebbf0d2fd
ayuda_hogar_car,Nacional,Total,3c9e6060c2975e45a9435ce8a799732e2fbca9c4ad3c113bc351e4367b3a0ffb
ayuda_hogar_consejo,Nacional,Total,a5824a4cf86f511f274f01ec6dd0c7a45f79c6774723efd1eb455d022e37ad1c
ayuda_hogar_consuelo,Nacional,Total,785ebf488082315c65ad6c9909220222d2a96eb9193a3bcae47d0d4738a247fa
ayuda_hogar_escolar_adulto,Nacional,Total,8b7533f9f9ba099d505c1a141e5ce0f6b1e1c2074dfe03d06567a5b36f59c7cf
ayuda_hogar_familiar,Nacional,Total,bfa40f992b0ddc3b03ffb49b7bfa4fcbf99ac34bc8eb1b5ee6a0f5ac3c6e5b05
ayuda_hogar_hablo_familia,Nacional,Total,e9c563efa619892b150f279a6ff34482c02c67af152615c050b7024c2ee77957
ayuda_hogar_hermana,Nacional,Total,24ea53628501c609c031108a3f1c5d4f9b39ce2bb45a2a94ec6f4af3673d83ad
ayuda_hogar_hermano,Nacional,Total,71817c3de0c8d005e3d2756880133958f077a3a18647f3acf383d5f953b7fb66
ayuda_hogar_llamo_atencion,Nacional,Total,9537e39d1a086e60933071cb966690a01fbc0ebf2f8be6eee01a33323f57a645
ayuda_hogar_madrastra,Nacional,Total,04caf8abb952ec50f39bb5292b5f2a52324d6acbf2b0e6e75774cc361d9e4531
ayuda_hogar_madre,Nacional,Total,c6d96e2129ab4a8e6d699e1fc1c02080255bded9fbb0e7c304611919914d5ccc
ayuda_hogar_otro,Nacional,Total,e3c75ff21201ec0cbc3d5cabcc9d74ffc9fc98d5f886370029c1aedc2c0c53ac
ayuda_hogar_otro_pariente,Nacional,Total,a9d1ecbded2992ea620843f1ea00b9d4f27285fc9c26ecf03990a77e4c96957d
ayuda_hogar_otro_tipo,Nacional,Total,370e3fd40febfab6dfb126fb425d73f8b8016d26783416c2d98ee3b192abf9a8
ayuda_hogar_padrastro,Nacional,Total,5d83fd08af5bd96dd65a7c87cd3850e93583f522209f906b48fadd1a01d43f7b
ayuda_hogar_padre,Nacional,Total,6c8862babc9a41d735d8be229f12576a35f80b14ee01c67b9cf1d65c38eae4e9
ayuda_hogar_pares_amigos,Nacional,Total,5fe6de3e3ad70bf2f60dae8612326de9c0f893e1b7a64d60314f46e3cc92dffd
ayuda_hogar_respuesta_agresion,Nacional,Total,dec145b59c134c0d8a0635f6bbafe50e8ab58e9f12a8b327a488ad64661ce741
ayuda_hogar_tia,Nacional,Total,2c6a55b8b46c68841c96423e5b5120dfda762792790b103c9f5d86d61dbc68b9
ayuda_hogar_tio,Nacional,Total,7458c826775238282c3da898d902d32812ae9259d570482ace2ef97885a946d4
ayuda_inst_vs_hablo_familia,Nacional,Total,ebc1b0b0a24d657430142106ee00e461ec779e929b10c53977aedcf9452bc6c0
ayuda_inst_vs_llamo_atencion,Nacional,Total,7663c918082ab3822ed976020fe31fa3d53a892458c403fd92c5450c59cd3811
ayuda_inst_vs_otro,Nacional,Total,46b8a2ff66aa43236e76e88c4cb9aec7472a71816ada6ff9ee40899687f3f1dd
ayuda_inst_vs_terapias,Nacional,Total,f6f01f4102a77b71d2495eced35f1d0bff5e74f6bc7316dda426f43af3be6546
ayuda_vs_abuela,Nacional,Total,5aa8528920f852cc0358217e94ea798fdacc95350dfc3d846d6661707b3ac20a
ayuda_vs_abuelo,Nacional,Total,24aa945421d00f4499e527621f63c9684c929e2de7e51e9e161f3d4a4cf2712c
ayuda_vs_aviso_autoridades,Nacional,Total,a2df435584f6ad0a3522da13337f144e151c893190473f0d58365fe9ed6ba632
ayuda_vs_car,Nacional,Total,a6e7166f5ea4559d957ad43019845b0686b59a20a303d6fb40d7305bdbd5c2ec
ayuda_vs_consejo,Nacional,Total,18258e459d7d8b16051bd21a02c9648088171c2614e177e0f3ed93294b569686
ayuda_vs_escolar_adulto,Nacional,Total,adffd6e6f3f1dedc6b2ebeb4f03fed41fe9df41404c5c900a5698eb9e20c1e0e
ayuda_vs_especialista,Nacional,Total,a0620ec0317d87e6374ec95c21a475635df93ef888ea45b2b217bd757ff7dcf9
ayuda_vs_familiar,Nacional,Total,93e2cfb241668091116bb5f1b7da6b158a461c1f61246e60373231aeec8f3f9d
ayuda_vs_hablo_madre_padre,Nacional,Total,6109380be3cb511bf80a5baaf29aec56f7cd77b581a66de4430fb0f85ceab2e0
ayuda_vs_hermana,Nacional,Total,30b08b65ddd214daef2767bc9f19f5983dbba52bdb7102e8d5991d13c565b593
ayuda_vs_hermano,Nacional,Total,1b1f7426863b4d7a48c2f903a65aea503e7fade759f855e8b0d29d8d76357ec7
ayuda_vs_madrastra,Nacional,Total,e179fb39ac6c5ce8aedbfa7b8ec622b97c2948205cd8e7a4e5f67e7c38cbd4e6
ayuda_vs_madre,Nacional,Total,87830ef687b4bdf5d1cdcd80481904c2f67feecdd8d6f18e0d85443ffaf86db2
ayuda_vs_otro,Nacional,Total,5b942f6bf7f1dc187b0541a61565c61dabd78c03790b5739018f1fbaaae05ab5
ayuda_vs_otro_pariente,Nacional,Total,9d0a9d3cda7c17baf12eccdde9fb56610edbeff4adde59d90a61ce4f82887a4a
ayuda_vs_otro_tipo,Nacional,Total,8a3183fc29968438f8bec1139f853f66d4f5fbeaad60bb48685dc55a52cd04f7
ayuda_vs_padrastro,Nacional,Total,92f403eb30727f4ea314493e077b830b75359002f93cf3f77b545fc8ee078389
ayuda_vs_padre,Nacional,Total,b94a9451108b76e9b38656569733a85acdc8082adde98f1130d7fbb583584570
ayuda_vs_pares_amigos,Nacional,Total,064c9741cd7ad69b32df6c50ef640c0b16876e812bb6bf959d8e103153e99147
ayuda_vs_reclamo_agresor,Nacional,Total,e0d279da26762edfb80b13fd320b84671ebd3365d74a07a4fe4318febb1eba28
ayuda_vs_refugio,Nacional,Total,c89e7c54ff0ced149c4315b38604ac3b5bd86fe5b4a83f35d9a670795f1ce665
ayuda_vs_tia,Nacional,Total,3a61285a325073ff29af2fc2c79976a7e912c3ae6a9a62acb1a4da7ec8506cf1
ayuda_vs_tio,Nacional,Total,18a916111cfb117a83945b2cbb63c2a7830efee5f988c16ace4069e80fa006bd
brecha_ayuda_escuela,Nacional,Total,8b1aa66faaae6f738274bfd9c9817d033b33ca7b286db89e2ba1652f9783c1ca
brecha_ayuda_hogar,Nacional,Total,c24e20ecfdc7cf2684cd8e6d15e90bc440d300d77b2e970d92afe9f8a8b19e40
brecha_ayuda_vs,Nacional,Total,66d1d085ff3f23c0ff1c36e5937fc26faa84108618bd8bf243de5357d2128b25
brecha_institucional_escuela,Nacional,Total,877eb77148c4c322bcc67e6424716e4ed765ec391e6de1aa1cf62b015169ca5c
brecha_institucional_hogar,Nacional,Total,1b80573e8c0915fccdd1b6fd9377a7128d1ad3dc48501bf4b1e8e5aa80ca6e17
